taxon	date
Switzerland/BE2536/2020|EPI_ISL_415704||Switzerland|||2020-03-04	2020-03-04
Switzerland/BE6651/2020|EPI_ISL_415456||Switzerland|||2020-02-29	2020-02-29
Switzerland/GE06207/2020|EPI_ISL_415706||Switzerland|||2020-03-06	2020-03-06
Switzerland/GE1422/2020|EPI_ISL_415454||Switzerland|||2020-02-28	2020-02-28
Switzerland/GE3895/2020|EPI_ISL_413997||Switzerland|Geneva||2020-02-26	2020-02-26
Switzerland/GE4984/2020|EPI_ISL_415708||Switzerland|||2020-03-07	2020-03-07
Switzerland/GE6679/2020|EPI_ISL_415707||Switzerland|||2020-03-08	2020-03-08
Switzerland/SZ1417/2020|EPI_ISL_415702||Switzerland|||2020-03-02	2020-03-02
Switzerland/TI9486/2020|EPI_ISL_413996||Switzerland|Tessin||2020-02-24	2020-02-24
Switzerland/VD5615/2020|EPI_ISL_414023||Switzerland|Vaud||2020-03-01	2020-03-01
Taiwan/107/2020|EPI_ISL_420085||Taiwan|||2020-03-20	2020-03-20
Taiwan/170/2020|EPI_ISL_420084||Taiwan|||2020-03-21	2020-03-21
Taiwan/2/2020|EPI_ISL_406031||Taiwan|Kaohsiung||2020-01-23	2020-01-23
Taiwan/3/2020|EPI_ISL_411926||Taiwan|Taipei||2020-01-24	2020-01-24
Taiwan/4/2020|EPI_ISL_411927||Taiwan|Taipei||2020-01-28	2020-01-28
Taiwan/5/2020|EPI_ISL_428489||Taiwan|||2020-01-31	2020-01-31
Taiwan/CGMH-CGU-01/2020|EPI_ISL_411915||Taiwan|Taoyuan||2020-01-25	2020-01-25
Taiwan/CGMH-CGU-03/2020|EPI_ISL_415741||Taiwan|Taoyuan||2020-02-26	2020-02-26
Taiwan/CGMH-CGU-05/2020|EPI_ISL_415743||Taiwan|Taoyuan||2020-02-27	2020-02-27
Taiwan/CGMH-CGU-06/2020|EPI_ISL_417519||Taiwan|Taoyuan||2020-03-05	2020-03-05
Taiwan/CGMH-CGU-07/2020|EPI_ISL_417520||Taiwan|Taoyuan||2020-03-09	2020-03-09
Taiwan/CGMH-CGU-08/2020|EPI_ISL_417521||Taiwan|Taoyuan||2020-03-10	2020-03-10
Taiwan/CGMH-CGU-10/2020|EPI_ISL_417523||Taiwan|Taoyuan||2020-03-13	2020-03-13
Taiwan/CGMH-CGU-11/2020|EPI_ISL_417524||Taiwan|Taoyuan||2020-03-14	2020-03-14
Taiwan/CGMH-CGU-16/2020|EPI_ISL_424972||Taiwan|Taoyuan||2020-03-16	2020-03-16
Taiwan/CGMH-CGU-19/2020|EPI_ISL_424975||Taiwan|Taoyuan||2020-03-18	2020-03-18
Taiwan/NTU02/2020|EPI_ISL_410218||Taiwan|Taipei||2020-02-05	2020-02-05
Taiwan/NTU03/2020|EPI_ISL_413592||Taiwan|Taipei||2020-03-02	2020-03-02
Taiwan/NTU04/2020|EPI_ISL_422407||Taiwan|Taipei||2020-03-04	2020-03-04
Taiwan/NTU21/2020|EPI_ISL_422422||Taiwan|Taipei||2020-03-19	2020-03-19
Taiwan/TSGH-02/2020|EPI_ISL_426630||Taiwan|New/Taipei/city||2020-03-17	2020-03-17
Taiwan/TSGH-06/2020|EPI_ISL_427393||Taiwan|Taipei||2020-03-15	2020-03-15
Taiwan/TSGH-07/2020|EPI_ISL_427394||Taiwan|New/Taipei/City||2020-03-22	2020-03-22
Taiwan/TSGH-08/2020|EPI_ISL_427395||Taiwan|Keelung||2020-03-23	2020-03-23
Taiwan/TSGH-11/2020|EPI_ISL_427398||Taiwan|New/Taipei/City||2020-03-25	2020-03-25
Taiwan/TSGH-14/2020|EPI_ISL_428231||Taiwan|New/Taipei/City||2020-03-24	2020-03-24
Thailand/Bangkok-CONI-0021/2020|EPI_ISL_423042||Thailand|Bangkok||2020-03-24	2020-03-24
Thailand/Bangkok-CONI-0022/2020|EPI_ISL_423043||Thailand|Bangkok||2020-03-18	2020-03-18
Turkey/ERAGEM-001/2020|EPI_ISL_424366||Turkey|Kayseri||2020-03-17	2020-03-17
Turkey/GLAB-CoV008/2020|EPI_ISL_427391||Turkey|Istanbul||2020-04-13	2020-04-13
Turkey/GLAB-CoV012/2020|EPI_ISL_428346||Turkey|Istanbul||2020-04-17	2020-04-17
USA/AK-PHL077/2020|EPI_ISL_424347||USA|Alaska|Fairbanks|2020-03-29	2020-03-29
USA/AZ/8135/2020|EPI_ISL_424849||USA|Arizona||2020-03-09	2020-03-09
USA/AZ1/2020|EPI_ISL_406223||USA|Arizona|Phoenix|2020-01-22	2020-01-22
USA/CA-CDPH-UC2/2020|EPI_ISL_413558||USA|California|Solano/County|2020-02-27	2020-02-27
USA/CA1/2020|EPI_ISL_406034||USA|California|Los/Angeles|2020-01-23	2020-01-23
USA/CA7/2020|EPI_ISL_411954||USA|California||2020-02-06	2020-02-06
USA/CA8/2020|EPI_ISL_411955||USA|California||2020-02-10	2020-02-10
USA/CA9/2020|EPI_ISL_412862||USA|California|Solano|2020-02-23	2020-02-23
USA/CruiseA-12/2020|EPI_ISL_413617||USA|||2020-02-20	2020-02-20
USA/CruiseA-14/2020|EPI_ISL_413619||USA|||2020-02-25	2020-02-25
USA/CruiseA-15/2020|EPI_ISL_413620||USA|||2020-02-18	2020-02-18
USA/CruiseA-17/2020|EPI_ISL_413622||USA|||2020-02-24	2020-02-24
USA/CruiseA-5/2020|EPI_ISL_413610||USA|||2020-02-21	2020-02-21
USA/CruiseA-8/2020|EPI_ISL_413613||USA|||2020-02-17	2020-02-17
USA/DC/0004/2020|EPI_ISL_424852||USA|District/of/Columbia||2020-03-06	2020-03-06
USA/FL-2/2020|EPI_ISL_424351||USA|||2020-03-27	2020-03-27
USA/GA/1320/2020|EPI_ISL_420786||USA|Georgia||2020-03-03	2020-03-03
USA/GA/1445/2020|EPI_ISL_420788||USA|Georgia||2020-03-04	2020-03-04
USA/ID-UW-4427/2020|EPI_ISL_426072||USA|Idaho||2020-03-30	2020-03-30
USA/IL/0089/2020|EPI_ISL_424851||USA|Illinois||2020-03-07	2020-03-07
USA/IL2/2020|EPI_ISL_410045||USA|Illinois||2020-01-28	2020-01-28
USA/LA-096/2020|EPI_ISL_426627||USA|Louisiana||2020-04-06	2020-04-06
USA/MA1/2020|EPI_ISL_409067||USA|Massachusetts||2020-01-29	2020-01-29
USA/NC/200173/2020|EPI_ISL_424353||USA|North/Carolina||2020-04-02	2020-04-02
USA/NY-NYUMC11/2020|EPI_ISL_418196||USA|New/York|Manhattan|2020-03-14	2020-03-14
USA/NY-NYUMC12/2020|EPI_ISL_418197||USA|New/York|Manhattan|2020-03-15	2020-03-15
USA/NY-NYUMC162/2020|EPI_ISL_426617||USA|New/York|Suffolk/county|2020-04-01	2020-04-01
USA/NY-NYUMC236/2020|EPI_ISL_427635||USA|New/York|Brooklyn|2020-04-05	2020-04-05
USA/NY-NYUMC39/2020|EPI_ISL_419700||USA|New/York|Manhattan|2020-03-18	2020-03-18
USA/NY-NYUMC57/2020|EPI_ISL_420572||USA|New/York|Nassau/County|2020-03-17	2020-03-17
USA/NY/2929/2020|EPI_ISL_420793||USA|New/York||2020-03-02	2020-03-02
USA/RI/0556/2020|EPI_ISL_420795||USA|Rhode/Island||2020-03-01	2020-03-01
USA/TX1/2020|EPI_ISL_411956||USA|Texas||2020-02-11	2020-02-11
USA/UN-UW-1832/2020|EPI_ISL_424255||USA|||2020-03-16	2020-03-16
USA/VA-DCLS-0016/2020|EPI_ISL_419710||USA|Virginia||2020-03-12	2020-03-12
USA/VA-DCLS-0020/2020|EPI_ISL_419712||USA|Virginia||2020-03-10	2020-03-10
USA/VA-DCLS-0021/2020|EPI_ISL_419713||USA|Virginia||2020-03-11	2020-03-11
USA/VA-DCLS-0024/2020|EPI_ISL_420628||USA|Virginia||2020-03-13	2020-03-13
USA/WA-S112/2020|EPI_ISL_417165||USA|Washington|King/County|2020-03-08	2020-03-08
USA/WA-S81/2020|EPI_ISL_417134||USA|Washington|King/County|2020-02-26	2020-02-26
USA/WA-S83/2020|EPI_ISL_417136||USA|Washington|King/County|2020-03-05	2020-03-05
USA/WA-S89/2020|EPI_ISL_417142||USA|Washington|Umatilla/County|2020-02-29	2020-02-29
USA/WA-S96/2020|EPI_ISL_417149||USA|Washington|King/County|2020-02-28	2020-02-28
USA/WA-UW-1700/2020|EPI_ISL_424222||USA|Washington||2020-03-20	2020-03-20
USA/WA-UW-1739/2020|EPI_ISL_424237||USA|Washington||2020-03-21	2020-03-21
USA/WA-UW-1785/2020|EPI_ISL_424250||USA|Washington||2020-03-19	2020-03-19
USA/WA-UW-1797/2020|EPI_ISL_424259||USA|Washington||2020-03-22	2020-03-22
USA/WA-UW-1840/2020|EPI_ISL_424252||USA|Washington||2020-03-23	2020-03-23
USA/WA-UW-2008/2020|EPI_ISL_424341||USA|Washington||2020-03-24	2020-03-24
USA/WA-UW-4370/2020|EPI_ISL_426134||USA|Washington||2020-03-31	2020-03-31
USA/WA1/2020|EPI_ISL_404895||USA|Washington|Snohomish/County|2020-01-19	2020-01-19
USA/WI-104/2020|EPI_ISL_425161||USA|Wisconsin||2020-04-04	2020-04-04
USA/WI-123/2020|EPI_ISL_427430||USA|Wisconsin||2020-04-11	2020-04-11
USA/WI-143/2020|EPI_ISL_427450||USA|Wisconsin||2020-04-13	2020-04-13
USA/WI-145/2020|EPI_ISL_427452||USA|Wisconsin||2020-04-10	2020-04-10
USA/WI-149/2020|EPI_ISL_427456||USA|Wisconsin||2020-04-07	2020-04-07
USA/WI-151/2020|EPI_ISL_427458||USA|Wisconsin||2020-04-08	2020-04-08
USA/WI-153/2020|EPI_ISL_427460||USA|Wisconsin||2020-04-09	2020-04-09
USA/WI-154/2020|EPI_ISL_427461||USA|Wisconsin||2020-04-12	2020-04-12
USA/WI-201/2020|EPI_ISL_428297||USA|Wisconsin|Grafton|2020-03-25	2020-03-25
USA/WI-224/2020|EPI_ISL_428320||USA|Wisconsin|Brookfield|2020-03-26	2020-03-26
USA/WI-235/2020|EPI_ISL_428331||USA|Wisconsin|Cudahy|2020-03-28	2020-03-28
USA/WI-GMF-00744/2020|EPI_ISL_422462||USA|Wisconsin|La/Crosse/County|2020-04-03	2020-04-03
USA/WI1/2020|EPI_ISL_408670||USA|Wisconsin||2020-01-31	2020-01-31
Vietnam/19-02S/2020|EPI_ISL_418267||Vietnam|Ho/Chi/Minh/City||2020-01-22	2020-01-22
Vietnam/38142/2020|EPI_ISL_416427||Vietnam|Thanhhoa||2020-01-24	2020-01-24
Vietnam/39607/2020|EPI_ISL_416428||Vietnam|Quangning||2020-03-07	2020-03-07
Vietnam/CM295/2020|EPI_ISL_416430||Vietnam|Hanoi||2020-03-06	2020-03-06
Vietnam/CM99/2020|EPI_ISL_416429||Vietnam|Vinhphuc||2020-02-11	2020-02-11
Wales/PHW1/2020|EPI_ISL_413555||UK|Wales||2020-02-27	2020-02-27
Wuhan/IPBCAMS-WH-01/2019|EPI_ISL_402123||China|Hubei|Wuhan|2019-12-24	2019-12-24
Wuhan/IPBCAMS-WH-04/2019|EPI_ISL_403929||China|Hubei|Wuhan|2019-12-30	2019-12-30
Wuhan/IPBCAMS-WH-05/2020|EPI_ISL_403928||China|Hubei|Wuhan|2020-01-01	2020-01-01
Wuhan/WH01/2019|EPI_ISL_406798||China|Hubei|Wuhan|2019-12-26	2019-12-26
Wuhan/WH04/2020|EPI_ISL_406801||China|Hubei|Wuhan|2020-01-05	2020-01-05
Wuhan/WHU01/2020|EPI_ISL_406716||China|Hubei|Wuhan|2020-01-02	2020-01-02
Zhejiang/WZ-01/2020|EPI_ISL_404227||China|Zhejiang||2020-01-16	2020-01-16
hCoV-19/Brazil-RJ/314/2020|EPI_ISL_414045|2020-03-04	2020-03-04
hCoV-19/Brazil/AL-837/2020|EPI_ISL_427292|2020-03-18	2020-03-18
hCoV-19/Brazil/AM0201/2020-01|Brazil/AM/Manaus|2020-04-01	2020-04-01
hCoV-19/Brazil/AM0202/2020-02|Brazil/AM/Manaus|2020-04-01	2020-04-01
hCoV-19/Brazil/AM0203/2020-03|Brazil/AM/Manaus|2020-04-02	2020-04-02
hCoV-19/Brazil/AM0204/2020-04|Brazil/AM/Manaus|2020-04-02	2020-04-02
hCoV-19/Brazil/AM0205/2020-05|Brazil/AM/Manaus|2020-04-02	2020-04-02
hCoV-19/Brazil/AMBR-02/2020|EPI_ISL_417034|2020-03-16	2020-03-16
hCoV-19/Brazil/BA-312/2020|EPI_ISL_415105|2020-03-04	2020-03-04
hCoV-19/Brazil/BA-510/2020|EPI_ISL_427293|2020-03-06	2020-03-06
hCoV-19/Brazil/CE0206/2020-06|Brazil/CE/Fortaleza|2020-04-02	2020-04-02
hCoV-19/Brazil/CV12/2020|EPI_ISL_429674|2020-03-11	2020-03-11
hCoV-19/Brazil/CV13/2020|EPI_ISL_429675|2020-03-15	2020-03-15
hCoV-19/Brazil/CV16/2020|EPI_ISL_429676|2020-03-16	2020-03-16
hCoV-19/Brazil/CV19/2020|EPI_ISL_429679|2020-03-16	2020-03-16
hCoV-19/Brazil/CV2/2020|EPI_ISL_429665|2020-03-08	2020-03-08
hCoV-19/Brazil/CV21/2020|EPI_ISL_429681|2020-03-16	2020-03-16
hCoV-19/Brazil/CV26/2020|EPI_ISL_429684|2020-03-17	2020-03-17
hCoV-19/Brazil/CV28/2020|EPI_ISL_429686|2020-03-17	2020-03-17
hCoV-19/Brazil/CV31/2020|EPI_ISL_429687|2020-03-17	2020-03-17
hCoV-19/Brazil/CV32/2020|EPI_ISL_429688|2020-03-17	2020-03-17
hCoV-19/Brazil/CV33/2020|EPI_ISL_429689|2020-03-17	2020-03-17
hCoV-19/Brazil/CV4/2020|EPI_ISL_429667|2020-03-09	2020-03-09
hCoV-19/Brazil/CV42/2020|EPI_ISL_429695|2020-03-20	2020-03-20
hCoV-19/Brazil/CV43/2020|EPI_ISL_429696|2020-03-17	2020-03-17
hCoV-19/Brazil/CV48/2020|EPI_ISL_429701|2020-03-20	2020-03-20
hCoV-19/Brazil/CV49/2020|EPI_ISL_429702|2020-03-22	2020-03-22
hCoV-19/Brazil/CV6/2020|EPI_ISL_429669|2020-03-13	2020-03-13
hCoV-19/Brazil/CV8/2020|EPI_ISL_429671|2020-03-13	2020-03-13
hCoV-19/Brazil/DF-615i/2020|EPI_ISL_427294|2020-03-13	2020-03-13
hCoV-19/Brazil/DF-619i/2020|EPI_ISL_427295|2020-03-13	2020-03-13
hCoV-19/Brazil/DF-861/2020|EPI_ISL_427296|2020-03-23	2020-03-23
hCoV-19/Brazil/DF-862/2020|EPI_ISL_427297|2020-03-23	2020-03-23
hCoV-19/Brazil/DF-891/2020|EPI_ISL_427298|2020-03-22	2020-03-22
hCoV-19/Brazil/DFBR-0001/2020|EPI_ISL_426580|2020-03-13	2020-03-13
hCoV-19/Brazil/ES-225/2020|EPI_ISL_415128|2020-02-29	2020-02-29
hCoV-19/Brazil/GO0207/2020-07|Brazil/GO/Goiania|2020-03-13	2020-03-13
hCoV-19/Brazil/GO0208/2020-08|Brazil/GO/Goiania|2020-03-18	2020-03-18
hCoV-19/Brazil/GO0209/2020-09|Brazil/GO/Goiania|2020-04-03	2020-04-03
hCoV-19/Brazil/GO0210/2020-10|Brazil/GO/Goiania|2020-04-04	2020-04-04
hCoV-19/Brazil/L1/CAMPI10/2020|Brazil/SP/Campinas|2020-04-06	2020-04-06
hCoV-19/Brazil/L1/CAMPI13/2020|Brazil/SP/Sumare|2020-04-07	2020-04-07
hCoV-19/Brazil/L1/CAMPI14/2020|Brazil/SP/Campinas|2020-04-07	2020-04-07
hCoV-19/Brazil/L1/CAMPI15/2020|Brazil/SP/Paulinia|2020-04-08	2020-04-08
hCoV-19/Brazil/L1/CAMPI16/2020|Brazil/SP/Campinas|2020-04-08	2020-04-08
hCoV-19/Brazil/L1/CAMPI18/2020|Brazil/SP/Campinas|2020-04-09	2020-04-09
hCoV-19/Brazil/L1/CAMPI19/2020|Brazil/SP/Campinas|2020-04-09	2020-04-09
hCoV-19/Brazil/L1/CAMPI2/2020|Brazil/SP/AguasdeLindoia|2020-04-01	2020-04-01
hCoV-19/Brazil/L1/CAMPI20/2020|Brazil/SP/Sumare|2020-04-09	2020-04-09
hCoV-19/Brazil/L1/CAMPI29/2020|Brazil/SP/Campinas|2020-04-14	2020-04-14
hCoV-19/Brazil/L1/CAMPI3/2020|Brazil/SP/Campinas|2020-04-01	2020-04-01
hCoV-19/Brazil/L1/CAMPI31/2020|Brazil/SP/Sumare|2020-04-14	2020-04-14
hCoV-19/Brazil/L1/CAMPI36/2020|Brazil/SP/Campinas|2020-04-14	2020-04-14
hCoV-19/Brazil/L1/CAMPI5/2020|Brazil/SP/Campinas|2020-04-02	2020-04-02
hCoV-19/Brazil/L1/CAMPI7/2020|Brazil/SP/Campinas|2020-04-03	2020-04-03
hCoV-19/Brazil/L1/CAMPI8/2020|Brazil/SP/Campinas|2020-04-03	2020-04-03
hCoV-19/Brazil/L10/CD154/2020|Brazil/RJ/RioDeJaneiro|2020-03-16	2020-03-16
hCoV-19/Brazil/L10/CD156/2020|Brazil/MG/JuizDeFora|2020-03-16	2020-03-16
hCoV-19/Brazil/L10/CD158/2020|Brazil/RJ/RioDeJaneiro|2020-03-16	2020-03-16
hCoV-19/Brazil/L10/CD167/2020|Brazil/CE/Fortaleza|2020-03-16	2020-03-16
hCoV-19/Brazil/L10/CD171/2020|Brazil/CE/Fortaleza|2020-03-14	2020-03-14
hCoV-19/Brazil/L10/CD175/2020|Brazil/RS/BentoGoncalves|2020-03-19	2020-03-19
hCoV-19/Brazil/L11/CD179/2020|Brazil/PR/Maringa|2020-03-16	2020-03-16
hCoV-19/Brazil/L11/CD180/2020|Brazil/RS/BentoGoncalves|2020-03-16	2020-03-16
hCoV-19/Brazil/L11/CD183/2020|Brazil/MG/Uberlandia|2020-03-16	2020-03-16
hCoV-19/Brazil/L11/CD184/2/2020|Brazil/SP/Bebedouro|2020-03-16	2020-03-16
hCoV-19/Brazil/L11/CD185/2/2020|Brazil/SP/SaoPaulo|2020-03-17	2020-03-17
hCoV-19/Brazil/L11/CD195/2020|Brazil/CE/Fortaleza|2020-03-24	2020-03-24
hCoV-19/Brazil/L11/CD196/2020|Brazil/CE/Fortaleza|2020-03-23	2020-03-23
hCoV-19/Brazil/L11/CD200/2020|Brazil/SP/RibeiraoPreto|2020-03-19	2020-03-19
hCoV-19/Brazil/L11/CD93/2020|Brazil/SP/SaoPaulo|2020-03-25	2020-03-25
hCoV-19/Brazil/L11/CD95/2020|Brazil/SP/SaoPaulo|2020-03-20	2020-03-20
hCoV-19/Brazil/L12/CD192/2020|Brazil/RJ/Niteroi|2020-03-24	2020-03-24
hCoV-19/Brazil/L12/CD202/2020|Brazil/SP/Jundiai|2020-03-16	2020-03-16
hCoV-19/Brazil/L12/CD204/2020|Brazil/CE/Fortaleza|2020-03-16	2020-03-16
hCoV-19/Brazil/L12/CD224/2020|Brazil/CE/Fortaleza|2020-03-21	2020-03-21
hCoV-19/Brazil/L12/CD26/2020|Brazil/SP/SaoPaulo|2020-03-09	2020-03-09
hCoV-19/Brazil/L12/CD28/2020|Brazil/SP/SaoPaulo|2020-03-09	2020-03-09
hCoV-19/Brazil/L13/CD103/2020|Brazil/SP/SaoPaulo|2020-03-19	2020-03-19
hCoV-19/Brazil/L13/CD166/2020|Brazil/AM/Manaus|2020-03-16	2020-03-16
hCoV-19/Brazil/L13/CD22/2020|Brazil/SP/SaoPaulo|2020-03-08	2020-03-08
hCoV-19/Brazil/L13/CD23/2020|Brazil/SP/SaoPaulo|2020-03-09	2020-03-09
hCoV-19/Brazil/L14/CD231/2020|Brazil/SP/SaoPaulo|2020-03-26	2020-03-26
hCoV-19/Brazil/L14/CD234/2020|Brazil/SP/Guarulhos|2020-03-26	2020-03-26
hCoV-19/Brazil/L14/CD235/2020|Brazil/SP/SaoPaulo|2020-03-26	2020-03-26
hCoV-19/Brazil/L14/CD239/2020|Brazil/SP/Itapevi|2020-03-26	2020-03-26
hCoV-19/Brazil/L14/CD240/2020|Brazil/SP/Cotia|2020-03-26	2020-03-26
hCoV-19/Brazil/L14/CD241/2020|Brazil/SP/SaoPaulo|2020-03-26	2020-03-26
hCoV-19/Brazil/L14/CD242/2020|Brazil/SP/Carapicuiba|2020-03-27	2020-03-27
hCoV-19/Brazil/L14/CD243/2020|Brazil/SP/SaoPaulo|2020-03-27	2020-03-27
hCoV-19/Brazil/L14/CD250/2020|Brazil/SP-|2020-03-27	2020-03-27
hCoV-19/Brazil/L14/CD257/2020|Brazil/SP/TaboaoDaSerra|2020-03-27	2020-03-27
hCoV-19/Brazil/L14/CD258/2020|Brazil/SP/SaoPaulo|2020-03-27	2020-03-27
hCoV-19/Brazil/L14/CD260/2020|Brazil/SP/SaoPaulo|2020-03-27	2020-03-27
hCoV-19/Brazil/L15/CD263/2020|Brazil/SP/SaoPaulo|2020-03-29	2020-03-29
hCoV-19/Brazil/L15/CD265/2020|Brazil/SC/Navegantes|2020-03-29	2020-03-29
hCoV-19/Brazil/L15/CD266/2020|Brazil/SP/SaoPaulo|2020-03-29	2020-03-29
hCoV-19/Brazil/L15/CD267/2020|Brazil/SP/SaoPaulo|2020-03-29	2020-03-29
hCoV-19/Brazil/L15/CD268/2020|Brazil/SP/SaoPaulo|2020-03-30	2020-03-30
hCoV-19/Brazil/L15/CD270/2020|Brazil/SP/SaoPaulo|2020-03-30	2020-03-30
hCoV-19/Brazil/L15/CD272/2020|Brazil/SP/SaoPaulo|2020-03-30	2020-03-30
hCoV-19/Brazil/L15/CD273/2020|Brazil/SP/SaoPaulo|2020-03-30	2020-03-30
hCoV-19/Brazil/L15/CD274/2020|Brazil/SP/SaoPaulo|2020-03-30	2020-03-30
hCoV-19/Brazil/L15/CD275/2020|Brazil/SP/SaoPaulo|2020-03-30	2020-03-30
hCoV-19/Brazil/L15/CD278/2020|Brazil/SP/SaoPaulo|2020-03-30	2020-03-30
hCoV-19/Brazil/L15/CD281/2020|Brazil/SP/SaoPaulo|2020-03-30	2020-03-30
hCoV-19/Brazil/L15/CD282/2020|Brazil/SP/SaoPaulo|2020-03-30	2020-03-30
hCoV-19/Brazil/L15/CD283/2020|Brazil/SP/SaoPaulo|2020-03-30	2020-03-30
hCoV-19/Brazil/L15/CD286/2020|Brazil/SP/SaoPaulo|2020-03-30	2020-03-30
hCoV-19/Brazil/L16/CD314/2020|Brazil/SC/Tubarao|2020-03-24	2020-03-24
hCoV-19/Brazil/L16/CD318/2020|Brazil/SP/Itapira|2020-03-26	2020-03-26
hCoV-19/Brazil/L16/CD332/2020|Brazil/CE/Fortaleza|2020-03-28	2020-03-28
hCoV-19/Brazil/L16/CD333/2020|Brazil/PR/Curitiba|2020-03-28	2020-03-28
hCoV-19/Brazil/L16/CD334/2020|Brazil/CE/Fortaleza|2020-03-29	2020-03-29
hCoV-19/Brazil/L16/CD339/2020|Brazil/SP/Jundiai|2020-03-30	2020-03-30
hCoV-19/Brazil/L16/CD341/2020|Brazil/SP/Barueri|2020-03-30	2020-03-30
hCoV-19/Brazil/L16/CD344/2020|Brazil/CE/Fortaleza|2020-03-30	2020-03-30
hCoV-19/Brazil/L16/CD346/2020|Brazil/CE/Fortaleza|2020-03-30	2020-03-30
hCoV-19/Brazil/L16/CD347/2020|Brazil/MT/Cuiaba|2020-03-30	2020-03-30
hCoV-19/Brazil/L16/CD349/2020|Brazil/RS/CaixasDoSul|2020-03-30	2020-03-30
hCoV-19/Brazil/L16/CD350/2020|Brazil/SC/BalnearioCamboriu|2020-03-30	2020-03-30
hCoV-19/Brazil/L16/CD384/2020|Brazil/SP/MogiGuacu|2020-04-02	2020-04-02
hCoV-19/Brazil/L16/CD387/2020|Brazil/SP/SaoPaulo|2020-04-02	2020-04-02
hCoV-19/Brazil/L17/CD322/2020|Brazil/SC/BalnearioCamboriu|2020-03-26	2020-03-26
hCoV-19/Brazil/L17/CD324/2020|Brazil/SP/Osasco|2020-03-27	2020-03-27
hCoV-19/Brazil/L17/CD327/2020|Brazil/SP/RibeiraoPreto|2020-03-27	2020-03-27
hCoV-19/Brazil/L17/CD357/2020|Brazil/SP/Votorantim|2020-03-31	2020-03-31
hCoV-19/Brazil/L17/CD358/2020|Brazil/BA/Salvador|2020-03-31	2020-03-31
hCoV-19/Brazil/L17/CD359/2020|Brazil/BA/Salvador|2020-03-31	2020-03-31
hCoV-19/Brazil/L17/CD361/2020|Brazil/CE/Fortaleza|2020-03-31	2020-03-31
hCoV-19/Brazil/L17/CD363/2020|Brazil/MA/SaoLuis|2020-03-31	2020-03-31
hCoV-19/Brazil/L17/CD365/2020|Brazil/PR/Curitiba|2020-03-31	2020-03-31
hCoV-19/Brazil/L17/CD366/2020|Brazil/PR/Curitiba|2020-03-31	2020-03-31
hCoV-19/Brazil/L17/CD367/2020|Brazil/PR/Curitiba|2020-03-31	2020-03-31
hCoV-19/Brazil/L17/CD368/2020|Brazil/PR/Curitiba|2020-03-31	2020-03-31
hCoV-19/Brazil/L17/CD370/2020|Brazil/RS/Pelotas|2020-03-31	2020-03-31
hCoV-19/Brazil/L17/CD372/2020|Brazil/SC/Joinville|2020-03-31	2020-03-31
hCoV-19/Brazil/L19/CD389/2020|Brazil/PR/Curitiba|2020-04-01	2020-04-01
hCoV-19/Brazil/L19/CD390/2020|Brazil/RS/Lajeado|2020-04-01	2020-04-01
hCoV-19/Brazil/L19/CD391/2020|Brazil/SP/RibeiraoPreto|2020-04-01	2020-04-01
hCoV-19/Brazil/L19/CD393/2020|Brazil/SP/Atibaia|2020-04-02	2020-04-02
hCoV-19/Brazil/L19/CD395/2020|Brazil/SP/Santos|2020-04-03	2020-04-03
hCoV-19/Brazil/L19/CD399/2020|Brazil/SC/Palhoca|2020-04-01	2020-04-01
hCoV-19/Brazil/L19/CD401/2020|Brazil/RN/Natal|2020-04-01	2020-04-01
hCoV-19/Brazil/L19/CD403/2020|Brazil/MA/SaoLuis|2020-04-02	2020-04-02
hCoV-19/Brazil/L19/CD405/2020|Brazil/MA/SaoLuis|2020-04-02	2020-04-02
hCoV-19/Brazil/L19/CD406/2020|Brazil/MA/SaoLuis|2020-04-02	2020-04-02
hCoV-19/Brazil/L19/CD407/2020|Brazil/MA/SaoLuis|2020-04-02	2020-04-02
hCoV-19/Brazil/L19/CD408/2020|Brazil/CE/Fortaleza|2020-04-02	2020-04-02
hCoV-19/Brazil/L19/CD409/2020|Brazil/SP/PilarDoSul|2020-04-03	2020-04-03
hCoV-19/Brazil/L19/CD410/2020|Brazil/GO/Goiania|2020-04-02	2020-04-02
hCoV-19/Brazil/L19/CD412/2020|Brazil/RS/BentoGoncalves|2020-04-02	2020-04-02
hCoV-19/Brazil/L19/CD413/2020|Brazil/GO/Goiania|2020-04-02	2020-04-02
hCoV-19/Brazil/L2/CAMPI30/2020|Brazil/SP/Campinas|2020-04-14	2020-04-14
hCoV-19/Brazil/L2/CAMPI38/2020|Brazil/SP/Sumare|2020-04-14	2020-04-14
hCoV-19/Brazil/L2/CAMPI45/2020|Brazil/SP/Campinas|2020-04-18	2020-04-18
hCoV-19/Brazil/L2/CAMPI52/2020|Brazil/SP/Sumare|2020-04-18	2020-04-18
hCoV-19/Brazil/L2/CAMPI53/2020|Brazil/SP/Hortolandia|2020-04-18	2020-04-18
hCoV-19/Brazil/L2/CAMPI61/2020|Brazil/SP/Campinas|2020-04-18	2020-04-18
hCoV-19/Brazil/L2/CAMPI63/2020|Brazil/SP/Campinas|2020-04-18	2020-04-18
hCoV-19/Brazil/L2/CAMPI70/2020|Brazil/SP/Hortolandia|2020-04-18	2020-04-18
hCoV-19/Brazil/L2/CAMPI75/2020|Brazil/SP/Campinas|2020-04-23	2020-04-23
