P_name,Q_name,C_name,m,n,k,p,HS?,log10(p),DS(p),DS(p),min_rec_length,breakpoints
LASV|NGA|2019|IRR_0004|2019-01-17,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0019|2019-01-08,117,176,107,0,0,-14.551,0,4.678336e-07,997,0-100 & 5761-5768
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0020|2019-01-09,134,673,564,0,0,-17.4231,0,6.280249e-10,247,0-49 & 6598-6785
KM821940|ISTH1107_NIG_2012|Human|Nigeria|2012,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0021|2019-01-18,108,230,161,0,0,-16.1361,0,1.216232e-08,891,0-77 & 5877-5882;0-77 & 5886-5888;147-191 & 5877-5882;147-191 & 5886-5888
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0022|2019-01-25,119,683,594,0,0,-23.3599,0,7.263536e-16,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0023|2019-01-26,119,683,593,0,0,-22.476,0,5.559905e-15,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0024|2019-01-27,132,671,565,0,0,-18.3671,0,7.145011e-11,247,0-49 & 6598-6785
LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV_NGA_2018_IRR_031_NGA-Edo_Uromi_Hs_2018-01-24,LASV|NGA|2019|IRR_0025|2019-02-02,178,110,40,1e-12,0,-11.8864,0.00022,0.0002160887,992,5718-5770 & 7033-7036
LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,KM821940|ISTH1107_NIG_2012|Human|Nigeria|2012,LASV|NGA|2019|IRR_0026|2019-02-02,228,110,45,0,0,-18.5764,0,4.412076e-11,1045,5700-5710 & 7032-7036
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0027|2019-01-05,128,674,571,0,0,-17.9842,0,1.725386e-10,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0028|2019-01-25,130,671,570,0,0,-21.0041,0,1.648075e-13,246,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0029|2019-01-18,132,662,559,0,0,-20.6237,0,3.957382e-13,247,0-49 & 6598-6785
LASV|NGA|2019|IRR_0114|2019-03-07,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0049|2019-01-04,117,181,122,0,0,-20.561,0,4.571425e-13,1112,183-187 & 5428-5459;183-187 & 5546-5768
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0050|2019-01-16,124,670,573,0,0,-19.9664,0,1.797749e-12,245,0-49 & 6598-6785
LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,KM821970|ISTH2061_NIG_2012|Human|Nigeria|2012,LASV|NGA|2019|IRR_0053|2019-01-23,133,107,60,0,0,-18.1668,0,1.133262e-10,988,5511-5603 & 7032-7036;5625-5671 & 7032-7036;5706-5770 & 7032-7036
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0055|2019-01-24,122,675,578,0,0,-18.5748,0,4.429304e-11,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0057|2019-01-29,134,669,565,0,0,-21.3495,0,7.439979e-14,250,50-76 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0058|2019-02-13,175,614,461,3e-12,0,-11.5196,5e-04,0.000502765,219,0-49 & 6810-6812
LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887989|LASV0086-EDO-2017|Human|Nigeria|2017-06-25,LASV|NGA|2019|IRR_0059|2019-02-17,192,133,66,0,0,-21.6227,0,3.966227e-14,994,5716-5770 & 7032-7036
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0060|2019-02-06,118,567,479,0,0,-21.1304,0,1.232115e-13,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0062|2019-02-12,135,661,555,0,0,-20.2895,0,8.541798e-13,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0063|2018-12-31,111,628,542,0,0,-18.9526,0,1.855787e-11,247,0-49 & 6598-6785
LASV_NGA_2016_IRR_018_NGA-Ebonyi_Ikwo_Hs_2016-02-09,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0064|2019-01-03,155,666,531,1e-12,0,-12.1224,0.00013,0.0001255101,285,0-76 & 6598-6740
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0065|2019-01-02,127,666,570,0,0,-22.9205,0,1.99783e-15,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0067|2019-02-08,129,659,554,0,0,-16.8571,0,2.312078e-09,236,0-49 & 6598-6788
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0068|2019-01-08,125,677,577,0,0,-18.3148,0,8.059746e-11,247,0-49 & 6582-6590;0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0071|2019-01-07,120,679,584,0,0,-18.8361,0,2.426756e-11,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0073|2019-01-21,124,674,577,0,0,-20.0344,0,1.537199e-12,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0074|2019-01-31,114,657,571,0,0,-21.7289,0,3.105884e-14,257,0-49 & 6589-6599
LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV_NGA_2018_IRR_131_NGA-Edo_BeninCity_Hs_2018-03-01,LASV|NGA|2019|IRR_0075|2019-02-15,162,122,62,0,0,-18.7041,0,3.288136e-11,995,5730-5770 & 7033-7036
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0076|2019-02-05,107,566,488,0,0,-21.7068,0,3.268348e-14,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0077|2019-01-19,97,511,441,0,0,-20.1492,0,1.179953e-12,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0078|2019-02-06,124,637,539,0,0,-18.5754,0,4.422758e-11,247,0-49 & 6582-6590;0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0079|2019-02-04,133,664,558,0,0,-18.9516,0,1.859962e-11,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0080|2019-01-17,93,506,433,0,0,-14.5872,0,4.304582e-07,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0081|2019-02-03,131,659,550,0,0,-15.1222,0,1.255613e-07,247,0-49 & 6598-6785
KM822038|LASV246_NIG_2010|Human|Nigeria|2010,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0083|2019-01-11,113,139,89,0,0,-18.9714,0,1.776979e-11,979,0-77 & 5731-5768
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0092|2019-01-25,133,664,558,0,0,-18.9516,0,1.859962e-11,246,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0093|2019-02-15,123,670,573,0,0,-19.2323,0,9.744102e-12,246,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0096|2019-02-26,122,675,578,0,0,-18.5748,0,4.429304e-11,246,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0097|2019-02-24,132,672,564,0,0,-16.794,0,2.673579e-09,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0098|2019-03-03,139,664,553,0,0,-19.1564,0,1.160723e-11,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0099|2019-03-01,121,680,584,0,0,-18.7518,0,2.946264e-11,246,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0100|2019-03-03,114,689,608,0,0,-26.8855,0,2.165453e-19,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0101|2019-02-28,128,675,574,0,0,-19.6369,0,3.838362e-12,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0102|2019-02-28,180,608,448,1.01e-10,0,-9.9952,0.01668,0.01668313,245,0-49 & 6589-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0103|2019-02-28,123,678,584,0,0,-21.9148,0,2.024307e-14,247,0-49 & 6598-6785
LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,KM821940|ISTH1107_NIG_2012|Human|Nigeria|2012,LASV|NGA|2019|IRR_0105|2019-02-26,206,106,41,0,0,-15.4085,0,6.495435e-08,803,5877-5882 & 7032-7036;5886-5889 & 7032-7036
LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,KM821940|ISTH1107_NIG_2012|Human|Nigeria|2012,LASV|NGA|2019|IRR_0106|2019-02-28,166,91,44,0,0,-17.3811,0,6.918518e-10,630,5877-5882 & 7037-7037;5886-5889 & 7037-7037
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0107|2019-02-26,135,669,560,0,0,-18.0553,0,1.46478e-10,259,0-49 & 6578-6581;0-49 & 6589-6599
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0112|2019-03-05,124,683,587,0,0,-21.0351,0,1.534568e-13,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0113|2019-03-06,100,527,456,0,0,-21.8241,0,2.494369e-14,266,0-76 & 5789-6170
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0114|2019-03-07,121,681,578,0,0,-12.9788,2e-05,1.747149e-05,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053489|ISTH_1069|Human|Nigeria|2016-04-13,114,687,607,0,0,-27.7812,0,2.753522e-20,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053492|ISTH_0547|Human|Nigeria|2015-09-14,105,697,616,0,0,-19.8031,0,2.61787e-12,233,0-49 & 6598-6785;75-77 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053494|ISTH_1207|Human|Nigeria|2016-05-03,114,686,592,0,0,-15.2256,0,9.895741e-08,241,0-49 & 6598-6785;0-49 & 6788-6791
LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0029|2019-01-18,MH053495|ISTH_0199|Human|Nigeria|2016-01-18,181,84,27,1.12e-10,0,-9.949,0.01854,0.01853583,350,5769-5779 & 6171-6175
KM821940|ISTH1107_NIG_2012|Human|Nigeria|2012,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053496|ISTH_0687|Human|Nigeria|2015-11-10,105,223,156,0,0,-15.6635,0,3.610675e-08,843,0-77 & 5708-5768;0-77 & 5877-5882;0-77 & 5886-5888;147-191 & 5708-5768;147-191 & 5877-5882;147-191 & 5886-5888
LASV_NGA_2016_IRR_026_NGA-Ebonyi_Ohaukwu_Hs_2016-02-26,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053499|ISTH_1423|Human|Nigeria|2016-08-16,179,603,444,1.06e-10,0,-9.976,0.01743,0.01742737,279,0-48 & 6744-6747
KU978812|NIGERIA IKEJI|Human|NIG|1989-01-01,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053500|ISTH_1610|Human|Nigeria|2016-11-07,212,719,529,9e-12,0,-11.0703,0.00141,0.001414231,286,0-76 & 6598-6740
KM821970|ISTH2061_NIG_2012|Human|Nigeria|2012,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053503|ISTH_1462|Human|Nigeria|2016-09-04,119,154,93,0,0,-16.5173,0,5.055685e-09,1081,147-160 & 5704-5768
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053505|ISTH_1496|Human|Nigeria|2016-09-21,122,680,582,0,0,-17.8136,0,2.555281e-10,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053507|ISTH_0141|Human|Nigeria|2016-01-14,102,677,589,1.4e-11,0,-10.8593,0.0023,0.00229777,129,0-49 & 6880-6890
KM821940|ISTH1107_NIG_2012|Human|Nigeria|2012,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053508|ISTH_0736|Human|Nigeria|2015-11-27,105,228,155,0,0,-12.6502,4e-05,3.722674e-05,867,0-77 & 5886-5888;147-191 & 5886-5888
LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV|NGA|2019|IRR_0019|2019-01-08,MH053509|ISTH_1306|Human|Nigeria|2016-06-08,165,70,24,2.11e-10,0,-9.675,0.03455,0.03454862,891,5092-5101 & 6235-6240;5199-5222 & 6235-6240
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053512|ISTH_1123|Human|Nigeria|2016-04-21,123,681,597,0,0,-30.8671,0,2.259547e-23,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053515|ISTH_0703|Human|Nigeria|2016-02-24,122,684,589,0,0,-20.4156,0,6.39006e-13,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053516|ISTH_0146|Human|Nigeria|2016-01-15,125,678,584,0,0,-23.3971,0,6.668067e-16,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053519|ISTH_1591|Human|Nigeria|2016-11-02,144,658,535,0,0,-13.4136,1e-05,6.419315e-06,250,0-49 & 6589-6599
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053520|ISTH_1568|Human|Nigeria|2016-10-27,129,674,571,0,0,-18.7023,0,3.301904e-11,244,0-49 & 6785-6788
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053525|ISTH_1174|Human|Nigeria|2016-04-29,118,686,597,0,0,-22.6504,0,3.721e-15,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053529|ISTH_1398|Human|Nigeria|2016-07-31,121,684,602,0,0,-31.2708,0,8.918907e-24,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053530|ISTH_0701|Human|Nigeria|2016-02-23,122,677,575,0,0,-14.4764,0,5.555e-07,234,0-49 & 6598-6785
MH887900|LASV0194-EDO-2018|Human|Nigeria|2018-02-17,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053534|ISTH_0447|Human|Nigeria|2016-02-02,89,161,109,0,0,-13.6534,0,3.695556e-06,1484,534-538 & 5413-5427;558-581 & 5413-5427
LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,KM821940|ISTH1107_NIG_2012|Human|Nigeria|2012,MH053535|ISTH_1472|Human|Nigeria|2016-09-13,220,120,50,0,0,-18.6677,0,3.575505e-11,894,5709-5770 & 7032-7036;5877-5882 & 7032-7036
LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV_NGA_2018_IRR_021_NGA-Nassarawa_Keffi_Hs_2018-01-18,MH053541|ISTH_0314|Human|Nigeria|2016-01-23,164,77,28,1.9e-11,0,-10.717,0.00319,0.003186724,359,5749-5770 & 6171-6180;5749-5770 & 6187-6222;5749-5770 & 6235-6255
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053542|ISTH_0035|Human|Nigeria|2016-01-06,134,669,561,0,0,-18.1475,0,1.184601e-10,244,0-49 & 6785-6788
MH053529|ISTH_1398|Human|Nigeria|2016-07-31,LASV_NGA_2018_IRR_034_NGA-Ebonyi_Iboko_Hs_2018-01-25,MH053543|ISTH_1150|Human|Nigeria|2016-04-25,140,657,548,0,0,-21.2648,0,9.042652e-14,233,0-10 & 6681-6785;27-49 & 6681-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053546|ISTH_0759|Human|Nigeria|2016-02-28,115,682,599,0,0,-25.6754,0,3.512861e-18,238,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053550|ISTH_0702|Human|Nigeria|2016-02-23,113,596,514,0,0,-23.2699,0,8.936301e-16,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053565|ISTH_1006|Human|Nigeria|2016-03-24,129,673,574,0,0,-21.9815,0,1.736102e-14,260,0-49 & 6589-6599
LASV|NGA|2019|IRR_0114|2019-03-07,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053566|ISTH_0681|Human|Nigeria|2015-11-06,88,184,132,0,0,-15.1937,0,1.065014e-07,935,147-184 & 5546-5768
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053568|ISTH_1070|Human|Nigeria|2016-04-13,124,682,579,0,0,-15.1959,0,1.059827e-07,247,0-49 & 6598-6785
KM822098|LASV993_NIG_2009|Human|Nigeria|2009,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053569|ISTH_0009|Human|Nigeria|2016-01-02,77,154,105,2.4e-11,0,-10.6205,0.00398,0.003978606,1574,147-187 & 4925-4931
KM821940|ISTH1107_NIG_2012|Human|Nigeria|2012,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053570|ISTH_0543|Human|Nigeria|2015-09-14,101,226,161,0,0,-15.4572,0,5.80664e-08,835,0-77 & 5708-5768;0-77 & 5877-5882;0-77 & 5886-5888;147-191 & 5708-5768;147-191 & 5877-5882;147-191 & 5886-5888
LASV|NGA|2019|IRR_0114|2019-03-07,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053571|ISTH_0919|Human|Nigeria|2016-03-16,106,193,132,0,0,-17.1232,0,1.252849e-09,1382,147-184 & 5413-5427
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053579|ISTH_1026|Human|Nigeria|2016-04-04,115,680,592,0,0,-21.1264,0,1.243565e-13,247,0-49 & 6598-6785
LASV|NGA|2019|IRR_0065|2019-01-02,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053581|ISTH_0821|Human|Nigeria|2015-12-27,112,149,83,2e-12,0,-11.7748,0.00028,0.0002794125,918,0-57 & 5710-5729
LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH053516|ISTH_0146|Human|Nigeria|2016-01-15,MH157029|ISTH_1079|Human|Nigeria|2018-02-15,171,115,56,0,0,-18.468,0,5.663261e-11,1004,5712-5731 & 7033-7036
LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,KM821940|ISTH1107_NIG_2012|Human|Nigeria|2012,MH157033|ISTH_1375|Human|Nigeria|2018-02-23,230,107,42,0,0,-17.5262,0,4.953238e-10,884,5709-5770 & 7037-7037;5877-5882 & 7037-7037;5886-5889 & 7037-7037;5892-5897 & 7037-7037
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH157040|ISTH_1381|Human|Nigeria|2018-02-23,89,421,353,0,0,-14.2474,0,9.411868e-07,237,0-49 & 6785-6788
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH157043|ISTH_0026|Human|Nigeria|2018-01-07,54,257,234,0,0,-25.0927,0,1.344023e-17,247,0-232 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH157048|ISTH_0541|Human|Nigeria|2018-02-01,142,658,544,0,0,-18.7628,0,2.872902e-11,240,0-49 & 6598-6785
LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,KM821940|ISTH1107_NIG_2012|Human|Nigeria|2012,MH887898|LASV0065-ONDO-2017|Human|Nigeria|2017-01-09,222,115,48,0,0,-18.7993,0,2.641065e-11,904,5700-5710 & 7037-7037;5868-5876 & 7037-7037
LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,KM821940|ISTH1107_NIG_2012|Human|Nigeria|2012,MH887900|LASV0194-EDO-2018|Human|Nigeria|2018-02-17,225,114,40,0,0,-14.6556,0,3.677208e-07,869,5877-5882 & 7014-7014;5877-5882 & 7018-7025;5877-5882 & 7032-7036;5886-5889 & 7014-7014;5886-5889 & 7018-7025;5886-5889 & 7032-7036
LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,KM821940|ISTH1107_NIG_2012|Human|Nigeria|2012,MH887901|LASV0078-ONDO-2017|Human|Nigeria|2017-05-07,219,120,50,0,0,-18.5822,0,4.353554e-11,894,5877-5882 & 7032-7036
